state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
GA,11-05-2021,3124,75,2475,3584,2012,8505,23872,432,17335,24754,11195,50855,23872,432,17335,24754,11195,50855
GA,12-05-2021,2865,70,2840,3711,1790,6920,23241,431,17983,25151,11518,51006,23241,431,17983,25151,11518,51006
GA,13-05-2021,2491,63,2266,5223,1898,7084,21863,436,18226,25923,11573,50572,21863,436,18226,25923,11573,50572
GA,14-05-2021,2455,61,2960,5226,1700,6769,20123,441,19011,26755,11288,49171,20123,441,19011,26755,11288,49171
GA,15-05-2021,1957,58,3512,8983,1672,5571,18329,444,19498,31760,11194,46627,18329,444,19498,31760,11194,46627
GA,16-05-2021,1314,43,3793,2370,51,3877,17010,420,20213,32579,10797,44833,17010,420,20213,32579,10797,44833
GA,17-05-2021,1562,53,4008,5884,100,4265,15768,423,21854,34981,9223,42991,15768,423,21854,34981,9223,42991
GA,18-05-2021,1358,45,3120,6923,75,3898,14002,393,22499,38320,7286,38384,14002,393,22499,38320,7286,38384
GA,19-05-2021,1209,31,2160,7566,80,3873,12346,354,21819,42175,5576,35337,12346,354,21819,42175,5576,35337
GA,20-05-2021,1582,44,3694,8990,50,4581,11437,335,23247,45942,3728,32834,11437,335,23247,45942,3728,32834
GA,21-05-2021,1625,30,3075,8755,83,5063,10607,304,23362,49471,2111,31128,10607,304,23362,49471,2111,31128
GA,22-05-2021,1647,39,2693,8517,24,4581,10297,285,22543,49005,463,30138,10297,285,22543,49005,463,30138
GA,23-05-2021,1621,42,2545,1656,24,4568,10604,284,21295,48291,436,30829,10604,284,21295,48291,436,30829
GA,24-05-2021,1401,38,2362,5718,26,3963,10443,269,19649,48125,362,30527,10443,269,19649,48125,362,30527
GA,25-05-2021,1549,39,2082,5801,34,5044,10634,263,18611,47003,321,31673,10634,263,18611,47003,321,31673
GA,26-05-2021,1487,39,1363,5895,40,4615,10912,271,17814,45332,281,32415,10912,271,17814,45332,281,32415
GA,27-05-2021,1504,39,1557,5786,37,5951,10834,266,15677,42128,268,33785,10834,266,15677,42128,268,33785
GA,28-05-2021,1055,32,1396,6030,65,4865,10264,268,13998,39403,250,33587,10264,268,13998,39403,250,33587
GA,29-05-2021,963,27,1206,6410,76,4276,9580,256,12511,37296,302,33282,9580,256,12511,37296,302,33282
GA,30-05-2021,645,28,1663,2861,18,3242,8604,242,11629,38501,296,31956,8604,242,11629,38501,296,31956
GA,31-05-2021,602,24,1825,4469,121,3004,7805,228,11092,37252,391,30997,7805,228,11092,37252,391,30997
GA,01-06-2021,903,22,1777,4421,118,4720,7159,211,10787,35872,475,30673,7159,211,10787,35872,475,30673
GA,02-06-2021,706,22,1711,4084,183,3715,6378,194,11135,34061,618,29773,6378,194,11135,34061,618,29773
GA,03-06-2021,572,17,1695,5759,202,3331,5446,172,11273,34034,783,27153,5446,172,11273,34034,783,27153
GA,04-06-2021,576,17,1160,7865,331,4086,4967,157,11037,35869,1049,26374,4967,157,11037,35869,1049,26374
GA,05-06-2021,567,17,1433,11410,312,4131,4571,147,11264,40869,1285,26229,4571,147,11264,40869,1285,26229
GA,06-06-2021,403,16,1449,6620,37,3022,4329,135,11050,44628,1304,26009,4329,135,11050,44628,1304,26009
GA,07-06-2021,418,80,1095,10972,213,2745,4145,191,10320,51131,1396,25750,4145,191,10320,51131,1396,25750
GA,08-06-2021,473,19,952,10248,225,3114,3715,188,9495,56958,1503,24144,3715,188,9495,56958,1503,24144
GA,09-06-2021,456,18,547,8545,215,3157,3465,184,8331,61419,1535,23586,3465,184,8331,61419,1535,23586
GA,10-06-2021,413,14,584,7443,242,3298,3306,181,7220,63103,1575,23553,3306,181,7220,63103,1575,23553
GA,11-06-2021,423,8,819,5450,335,3599,3153,172,6879,60688,1579,23066,3153,172,6879,60688,1579,23066
GA,12-06-2021,472,15,601,6837,326,3278,3058,170,6047,56115,1593,22213,3058,170,6047,56115,1593,22213
GA,13-06-2021,420,14,581,17212,40,3002,3075,168,5179,66707,1596,22193,3075,168,5179,66707,1596,22193
GA,14-06-2021,253,9,720,19049,627,1695,2910,97,4804,74784,2010,21143,2910,97,4804,74784,2010,21143
GA,15-06-2021,327,10,548,17999,321,3120,2764,88,4400,82535,2106,21149,2764,88,4400,82535,2106,21149
GA,16-06-2021,310,13,428,14750,369,2588,2618,83,4281,88740,2260,20580,2618,83,4281,88740,2260,20580
GA,17-06-2021,254,9,465,16316,446,2953,2459,78,4162,97613,2464,20235,2459,78,4162,97613,2464,20235
GA,18-06-2021,315,6,534,17215,540,4020,2351,76,3877,109378,2669,20656,2351,76,3877,109378,2669,20656
GA,19-06-2021,302,9,419,20266,597,3469,2181,70,3695,122807,2940,20847,2181,70,3695,122807,2940,20847
GA,20-06-2021,207,6,406,12770,94,2442,1968,62,3520,118365,2994,20287,1968,62,3520,118365,2994,20287
GA,21-06-2021,218,7,413,15288,472,2676,1933,60,3213,114604,2839,21268,1933,60,3213,114604,2839,21268
GA,22-06-2021,303,11,438,14136,868,4311,1909,61,3103,110741,3386,22459,1909,61,3103,110741,3386,22459
GA,23-06-2021,240,5,390,12925,780,3145,1839,53,3065,108916,3797,23016,1839,53,3065,108916,3797,23016
GA,24-06-2021,229,9,258,11918,1128,3596,1814,53,2858,104518,4479,23659,1814,53,2858,104518,4479,23659
GA,25-06-2021,222,5,277,14846,1537,3206,1721,52,2601,102149,5476,22845,1721,52,2601,102149,5476,22845
GA,26-06-2021,235,5,293,20174,2133,3003,1654,48,2475,102057,7012,22379,1654,48,2475,102057,7012,22379
GA,27-06-2021,215,7,301,14378,952,3120,1662,49,2370,103665,7870,23057,1662,49,2370,103665,7870,23057
GA,28-06-2021,138,7,326,18333,2414,2487,1582,49,2283,106710,9812,22868,1582,49,2283,106710,9812,22868
GA,29-06-2021,213,2,286,19205,2588,4088,1492,40,2131,111779,11532,22645,1492,40,2131,111779,11532,22645
GA,30-06-2021,240,6,201,17346,2821,4206,1492,41,1942,116200,13573,23706,1492,41,1942,116200,13573,23706
GA,01-07-2021,231,6,221,10186,2627,4372,1494,38,1905,114468,15072,24482,1494,38,1905,114468,15072,24482
GA,02-07-2021,183,2,285,9980,3757,3700,1455,35,1913,109602,17292,24976,1455,35,1913,109602,17292,24976
GA,03-07-2021,169,7,207,15095,4858,3513,1389,37,1827,104523,20017,25486,1389,37,1827,104523,20017,25486
GA,04-07-2021,164,4,202,7027,2770,4609,1338,34,1728,97172,21835,26975,1338,34,1728,97172,21835,26975
GA,05-07-2021,130,2,281,10551,5957,3979,1330,29,1683,89390,25378,28467,1330,29,1683,89390,25378,28467
GA,06-07-2021,257,4,230,9721,4726,5530,1374,31,1627,79906,27516,29909,1374,31,1627,79906,27516,29909
GA,07-07-2021,192,3,196,8854,5815,5022,1326,28,1622,71414,30510,30725,1326,28,1622,71414,30510,30725
GA,08-07-2021,195,4,176,7095,4289,4696,1290,26,1577,68323,32172,31049,1290,26,1577,68323,32172,31049
GA,09-07-2021,220,2,188,8810,6759,4517,1327,26,1480,67153,35174,31866,1327,26,1480,67153,35174,31866
GA,10-07-2021,155,7,183,12387,8084,4791,1313,26,1456,64445,38400,33144,1313,26,1456,64445,38400,33144
GA,11-07-2021,131,2,241,7798,4760,4197,1280,24,1495,65216,40390,32732,1280,24,1495,65216,40390,32732
GA,12-07-2021,108,0,186,10582,7113,3118,1258,22,1400,65247,41546,31871,1258,22,1400,65247,41546,31871
GA,13-07-2021,164,4,198,12491,6590,4282,1165,22,1368,68017,43410,30623,1165,22,1368,68017,43410,30623
GA,14-07-2021,227,0,171,6512,5602,5651,1200,19,1343,65675,43197,31252,1200,19,1343,65675,43197,31252
GA,15-07-2021,126,1,134,5776,5130,4063,1131,16,1301,64356,44038,30619,1131,16,1301,64356,44038,30619
GA,16-07-2021,120,4,236,5403,5424,4430,1031,18,1349,60949,42703,30532,1031,18,1349,60949,42703,30532
GA,17-07-2021,159,3,152,9891,7834,4763,1035,14,1318,58453,42453,30504,1035,14,1318,58453,42453,30504
GA,18-07-2021,120,2,219,3215,2989,4540,1024,14,1296,53870,40682,30847,1024,14,1296,53870,40682,30847
GA,19-07-2021,99,0,225,6654,5297,3264,1015,14,1335,49942,38866,30993,1015,14,1335,49942,38866,30993
GA,20-07-2021,132,2,157,5271,5504,4836,983,12,1294,42722,37780,31547,983,12,1294,42722,37780,31547
GA,21-07-2021,131,5,122,3921,4712,4427,887,17,1245,40131,36890,30323,887,17,1245,40131,36890,30323
GA,22-07-2021,97,5,129,5066,5455,3753,858,21,1240,39421,37215,30013,858,21,1240,39421,37215,30013
GA,23-07-2021,73,3,139,5202,6147,3031,811,20,1143,39220,37938,28614,811,20,1143,39220,37938,28614
GA,24-07-2021,144,0,213,8120,6753,5991,796,17,1204,37449,36857,29842,796,17,1204,37449,36857,29842
GA,25-07-2021,75,6,149,3730,2914,3448,751,21,1134,37964,36782,28750,751,21,1134,37964,36782,28750
GA,26-07-2021,90,4,107,6733,4939,3541,742,25,1016,38043,36424,29027,742,25,1016,38043,36424,29027
GA,27-07-2021,148,4,151,5393,3668,4678,758,27,1010,38165,34588,28869,758,27,1010,38165,34588,28869
GA,28-07-2021,81,2,127,5404,4008,4210,708,24,1015,39648,33884,28652,708,24,1015,39648,33884,28652
GA,29-07-2021,90,2,93,5598,3456,3876,701,21,979,40180,31885,28775,701,21,979,40180,31885,28775
GA,30-07-2021,152,2,134,6050,3836,4322,780,20,974,41028,29574,30066,780,20,974,41028,29574,30066
GA,31-07-2021,94,1,128,11893,4263,4774,730,21,889,44801,27084,28849,730,21,889,44801,27084,28849
GA,01-08-2021,59,1,105,3058,1645,3534,714,16,845,44129,25815,28935,714,16,845,44129,25815,28935
GA,02-08-2021,90,2,72,4931,2903,3985,714,14,810,42327,23779,29379,714,14,810,42327,23779,29379
GA,03-08-2021,101,2,127,4417,2742,4470,667,12,786,41351,22853,29171,667,12,786,41351,22853,29171
GA,04-08-2021,110,1,90,3543,2581,4771,696,11,749,39490,21426,29732,696,11,749,39490,21426,29732
GA,05-08-2021,102,3,88,2984,2768,5932,708,12,744,36876,20738,31788,708,12,744,36876,20738,31788
GA,06-08-2021,97,1,133,4343,3650,4685,653,11,743,35169,20552,32151,653,11,743,35169,20552,32151
GA,07-08-2021,109,2,93,6087,6170,5526,668,12,708,29363,22459,32903,668,12,708,29363,22459,32903
GA,08-08-2021,69,1,87,2261,2962,4867,678,12,690,28566,23776,34236,678,12,690,28566,23776,34236
GA,09-08-2021,61,4,148,4747,4498,3450,649,14,766,28382,25371,33701,649,14,766,28382,25371,33701
GA,10-08-2021,141,0,94,3908,4843,5070,689,12,733,27873,27472,34301,689,12,733,27873,27472,34301
GA,11-08-2021,103,0,63,3329,4591,5057,682,11,706,27659,29482,34587,682,11,706,27659,29482,34587
GA,12-08-2021,88,2,76,2652,3952,5229,668,10,694,27327,30666,33884,668,10,694,27327,30666,33884
GA,13-08-2021,67,2,101,3097,5196,5688,638,11,662,26081,32212,34887,638,11,662,26081,32212,34887
GA,14-08-2021,88,0,120,5435,8806,5416,617,9,689,25429,34848,34777,617,9,689,25429,34848,34777
GA,15-08-2021,75,3,85,1768,2833,4860,623,11,687,24936,34719,34770,623,11,687,24936,34719,34770
GA,16-08-2021,62,5,96,4153,5167,4225,624,12,635,24342,35388,35545,624,12,635,24342,35388,35545
GA,17-08-2021,115,1,103,3480,4700,5839,598,13,644,23914,35245,36314,598,13,644,23914,35245,36314
GA,18-08-2021,80,1,83,3368,4554,5261,575,14,664,23953,35208,36518,575,14,664,23953,35208,36518
GA,19-08-2021,83,2,59,3014,4240,6220,570,14,647,24315,35496,37509,570,14,647,24315,35496,37509
GA,20-08-2021,120,2,114,3068,4302,4398,623,14,660,24286,34602,36219,623,14,660,24286,34602,36219
GA,21-08-2021,122,2,111,4859,8159,5483,657,16,651,23710,33955,36286,657,16,651,23710,33955,36286
GA,22-08-2021,76,1,91,1594,2674,3854,658,14,657,23536,33796,35280,658,14,657,23536,33796,35280
GA,23-08-2021,57,1,80,3905,4753,4147,653,10,641,23288,33382,35202,653,10,641,23288,33382,35202
GA,24-08-2021,136,0,79,3402,5116,4920,674,9,617,23210,33798,34283,674,9,617,23210,33798,34283
GA,25-08-2021,77,1,75,3102,4530,4969,671,9,609,22944,33774,33991,671,9,609,22944,33774,33991
GA,26-08-2021,92,4,71,3045,4959,5490,680,11,621,22975,34493,33261,680,11,621,22975,34493,33261
GA,27-08-2021,80,0,95,2963,5915,5642,640,9,602,22870,36106,34505,640,9,602,22870,36106,34505
GA,28-08-2021,111,2,92,0,0,4681,629,9,583,18011,27947,33703,629,9,583,18011,27947,33703
GA,29-08-2021,74,2,79,6229,14754,5694,627,10,571,22646,40027,35543,627,10,571,22646,40027,35543
GA,30-08-2021,59,3,118,2867,6654,3966,629,12,609,21608,41928,35362,629,12,609,21608,41928,35362
GA,31-08-2021,105,3,108,2575,7140,5304,598,15,638,20781,43952,35746,598,15,638,20781,43952,35746
GA,01-09-2021,95,1,82,2347,6226,5109,616,15,645,20026,45648,35886,616,15,645,20026,45648,35886
GA,02-09-2021,96,0,72,1993,5447,6757,620,11,646,18974,46136,37153,620,11,646,18974,46136,37153
GA,03-09-2021,104,1,120,1919,5191,4791,644,12,671,17930,45412,36302,644,12,671,17930,45412,36302
GA,04-09-2021,97,0,71,2868,6771,5961,630,10,650,20798,52183,37582,630,10,650,20798,52183,37582
GA,05-09-2021,72,5,89,1257,5895,5374,628,13,660,15826,43324,37262,628,13,660,15826,43324,37262
GA,06-09-2021,67,2,80,2082,7577,3945,636,12,622,15041,44247,37241,636,12,622,15041,44247,37241
GA,07-09-2021,74,0,105,1442,7703,4774,605,9,619,13908,44810,36711,605,9,619,13908,44810,36711
GA,08-09-2021,86,2,82,1403,6788,5727,596,10,619,12964,45372,37329,596,10,619,12964,45372,37329
GA,09-09-2021,79,0,57,1729,6475,5513,579,10,604,12700,46400,36085,579,10,604,12700,46400,36085
GA,10-09-2021,45,2,81,0,0,4021,520,11,565,10781,41209,35315,520,11,565,10781,41209,35315
GA,11-09-2021,29,2,92,23,93,2947,452,13,586,7936,34531,32301,452,13,586,7936,34531,32301
GA,12-09-2021,38,1,74,1266,5763,2677,418,9,571,7945,34399,29604,418,9,571,7945,34399,29604
GA,13-09-2021,54,0,90,2021,8097,3341,405,7,581,7884,34919,29000,405,7,581,7884,34919,29000
GA,14-09-2021,109,2,92,1837,7726,6217,440,9,568,8279,34942,30443,440,9,568,8279,34942,30443
GA,15-09-2021,88,70,35,1794,8463,3617,442,77,521,8670,36617,28333,442,77,521,8670,36617,28333
GA,16-09-2021,95,0,96,2106,10099,5072,458,77,560,9047,40241,27892,458,77,560,9047,40241,27892
GA,17-09-2021,108,1,75,2777,13707,5139,521,76,554,11824,53948,29010,521,76,554,11824,53948,29010
GA,18-09-2021,123,2,81,3000,17294,5629,615,76,543,14801,71149,31692,615,76,543,14801,71149,31692
GA,19-09-2021,84,2,79,1585,10103,4178,661,77,548,15120,75489,33193,661,77,548,15120,75489,33193
GA,20-09-2021,85,1,48,2887,14679,3725,692,78,506,15986,82071,33577,692,78,506,15986,82071,33577
GA,21-09-2021,107,2,29,2643,13891,4689,690,78,443,16792,88236,32049,690,78,443,16792,88236,32049
GA,22-09-2021,102,0,38,2498,15166,5945,704,8,446,17496,94939,34377,704,8,446,17496,94939,34377
GA,23-09-2021,80,0,54,2231,12322,6014,689,8,404,17621,97162,35319,689,8,404,17621,97162,35319
GA,24-09-2021,84,2,93,2556,12415,4102,665,9,422,17400,95870,34282,665,9,422,17400,95870,34282
GA,25-09-2021,65,0,84,3201,16577,5376,607,7,425,17601,95153,34029,607,7,425,17601,95153,34029
GA,26-09-2021,74,4,98,1630,9754,4852,597,9,444,17646,94804,34703,597,9,444,17646,94804,34703
GA,27-09-2021,50,0,106,2804,13649,3657,562,8,502,17563,93774,34635,562,8,502,17563,93774,34635
GA,28-09-2021,90,5,114,2260,12092,5139,545,11,587,17180,91975,35085,545,11,587,17180,91975,35085
GA,29-09-2021,83,4,82,1818,10139,5249,526,15,631,16500,86948,34389,526,15,631,16500,86948,34389
GA,30-09-2021,113,2,85,1598,8439,5135,559,17,662,15867,83065,33510,559,17,662,15867,83065,33510
GA,01-10-2021,84,3,99,2096,10469,4479,559,18,668,15407,81119,33887,559,18,668,15407,81119,33887
GA,02-10-2021,79,0,103,1875,9626,4696,573,18,687,14081,74168,33207,573,18,687,14081,74168,33207
GA,03-10-2021,44,0,85,1206,7582,3058,543,14,674,13657,71996,31413,543,14,674,13657,71996,31413
GA,04-10-2021,43,3,84,1914,9519,3649,536,17,652,12767,67866,31405,536,17,652,12767,67866,31405
GA,05-10-2021,86,2,66,1510,9208,4256,532,14,604,12017,64982,30522,532,14,604,12017,64982,30522
GA,06-10-2021,97,0,72,1244,7170,4776,546,10,594,11443,62013,30049,546,10,594,11443,62013,30049
GA,07-10-2021,60,1,52,1134,6322,3860,493,9,561,10979,59896,28774,493,9,561,10979,59896,28774
GA,08-10-2021,56,2,85,1276,7385,4445,465,8,547,10159,56812,28740,465,8,547,10159,56812,28740
GA,09-10-2021,60,1,74,1705,9251,4658,446,9,518,9989,56437,28702,446,9,518,9989,56437,28702
GA,10-10-2021,73,3,93,919,6041,5192,475,12,526,9702,54896,30836,475,12,526,9702,54896,30836
GA,11-10-2021,35,1,97,1393,7537,3844,467,10,539,9181,52914,31031,467,10,539,9181,52914,31031
GA,12-10-2021,80,2,81,1196,6975,3542,461,10,554,8867,50681,30317,461,10,554,8867,50681,30317
GA,13-10-2021,60,1,51,1086,6138,3783,424,11,533,8709,49649,29324,424,11,533,8709,49649,29324
GA,14-10-2021,68,2,39,933,5051,3881,432,12,520,8508,48378,29345,432,12,520,8508,48378,29345
GA,15-10-2021,54,4,81,457,2639,3516,430,14,516,7689,43632,28416,430,14,516,7689,43632,28416
GA,16-10-2021,52,3,87,1200,7577,4188,422,16,529,7184,41958,27946,422,16,529,7184,41958,27946
GA,17-10-2021,60,4,62,636,4801,3769,409,17,498,6901,40718,26523,409,17,498,6901,40718,26523
GA,18-10-2021,57,4,57,1211,7384,3502,431,20,458,6719,40565,26181,431,20,458,6719,40565,26181
GA,19-10-2021,80,4,56,873,5501,4189,431,22,433,6396,39091,26828,431,22,433,6396,39091,26828
GA,20-10-2021,47,0,70,851,5581,4997,418,21,452,6161,38534,28042,418,21,452,6161,38534,28042
GA,21-10-2021,59,3,35,800,5035,4059,409,22,448,6028,38518,28220,409,22,448,6028,38518,28220
GA,22-10-2021,54,0,72,927,5993,3555,409,18,439,6498,41872,28259,409,18,439,6498,41872,28259
GA,23-10-2021,33,1,58,1289,8151,3424,390,16,410,6587,42446,27495,390,16,410,6587,42446,27495
GA,24-10-2021,34,0,63,637,4784,2566,364,12,411,6588,42429,26292,364,12,411,6588,42429,26292
GA,25-10-2021,29,0,59,1094,6776,3002,336,8,413,6471,41821,25792,336,8,413,6471,41821,25792
GA,26-10-2021,31,4,59,1079,6432,2934,287,8,416,6677,42752,24537,287,8,416,6677,42752,24537
GA,27-10-2021,23,1,51,903,5010,3190,263,9,397,6729,42181,22730,263,9,397,6729,42181,22730
GA,28-10-2021,47,0,64,831,4912,2483,251,6,426,6760,42058,21154,251,6,426,6760,42058,21154
GA,29-10-2021,47,0,73,846,4492,2401,244,6,427,6679,40557,20000,244,6,427,6679,40557,20000
GA,30-10-2021,22,1,50,1093,6468,2655,233,6,419,6483,38874,19231,233,6,419,6483,38874,19231
GA,31-10-2021,23,0,53,2572,12404,2361,222,6,409,8418,46494,19026,222,6,409,8418,46494,19026
GJ,19-03-2020,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
GJ,20-03-2020,5,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
GJ,21-03-2020,7,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0
GJ,22-03-2020,4,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0
GJ,23-03-2020,12,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0
GJ,24-03-2020,6,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0
GJ,25-03-2020,2,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,0,0
GJ,26-03-2020,6,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0
GJ,27-03-2020,3,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0
GJ,28-03-2020,8,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0
GJ,29-03-2020,8,5,1,0,0,0,45,5,1,0,0,0,45,5,1,0,0,0
GJ,30-03-2020,7,1,2,0,0,0,40,6,3,0,0,0,40,6,3,0,0,0
GJ,31-03-2020,4,0,2,0,0,0,38,6,5,0,0,0,38,6,5,0,0,0
GJ,01-04-2020,13,0,0,0,0,0,49,6,5,0,0,0,49,6,5,0,0,0
GJ,02-04-2020,1,1,5,0,0,0,44,7,10,0,0,0,44,7,10,0,0,0
GJ,03-04-2020,7,2,0,0,0,0,48,9,10,0,0,0,48,9,10,0,0,0
GJ,04-04-2020,13,1,3,0,0,0,53,10,13,0,0,0,53,10,13,0,0,0
GJ,05-04-2020,20,1,8,0,0,0,65,6,20,0,0,0,65,6,20,0,0,0
GJ,06-04-2020,18,1,1,0,0,0,76,6,19,0,0,0,76,6,19,0,0,0
GJ,07-04-2020,29,2,3,0,0,0,101,8,20,0,0,0,101,8,20,0,0,0
GJ,08-04-2020,11,2,0,0,0,4224,99,10,20,0,0,4224,99,10,20,0,0,4224
GJ,09-04-2020,76,2,1,0,0,0,174,11,16,0,0,4224,174,11,16,0,0,4224
GJ,10-04-2020,116,1,7,0,0,3494,283,10,23,0,0,7718,283,10,23,0,0,7718
GJ,11-04-2020,90,3,11,0,0,2045,360,12,31,0,0,9763,360,12,31,0,0,9763
GJ,12-04-2020,48,2,0,0,0,1952,388,13,23,0,0,11715,388,13,23,0,0,11715
GJ,13-04-2020,56,2,10,0,0,2536,426,14,32,0,0,14251,426,14,32,0,0,14251
GJ,14-04-2020,78,2,5,0,0,729,475,14,34,0,0,14980,475,14,34,0,0,14980
GJ,15-04-2020,116,5,5,0,0,4217,580,17,39,0,0,14973,580,17,39,0,0,14973
GJ,16-04-2020,163,3,9,0,0,1706,667,18,47,0,0,16679,667,18,47,0,0,16679
GJ,17-04-2020,170,5,13,0,0,2580,721,22,53,0,0,15765,721,22,53,0,0,15765
GJ,18-04-2020,277,12,7,0,0,2619,908,31,49,0,0,16339,908,31,49,0,0,16339
GJ,19-04-2020,367,10,12,0,0,3002,1227,39,61,0,0,17389,1227,39,61,0,0,17389
GJ,20-04-2020,196,8,26,0,0,4212,1367,45,77,0,0,19065,1367,45,77,0,0,19065
GJ,21-04-2020,239,19,8,0,0,3513,1528,62,80,0,0,21849,1528,62,80,0,0,21849
GJ,22-04-2020,229,13,40,0,0,2592,1641,70,115,0,0,20224,1641,70,115,0,0,20224
GJ,23-04-2020,217,9,79,0,0,2963,1695,76,185,0,0,21481,1695,76,185,0,0,21481
GJ,24-04-2020,191,15,7,0,0,4359,1716,86,179,0,0,23260,1716,86,179,0,0,23260
GJ,25-04-2020,256,6,17,0,0,1572,1695,80,189,0,0,22213,1695,80,189,0,0,22213
GJ,26-04-2020,230,18,31,0,0,2776,1558,88,208,0,0,21987,1558,88,208,0,0,21987
GJ,27-04-2020,247,11,81,0,0,2484,1609,91,263,0,0,20259,1609,91,263,0,0,20259
GJ,28-04-2020,226,19,40,0,0,2526,1596,91,295,0,0,19272,1596,91,295,0,0,19272
GJ,29-04-2020,308,16,93,0,0,3387,1675,94,348,0,0,20067,1675,94,348,0,0,20067
GJ,30-04-2020,313,17,86,0,0,4519,1771,102,355,0,0,21623,1771,102,355,0,0,21623
GJ,01-05-2020,326,22,123,0,0,4767,1906,109,471,0,0,22031,1906,109,471,0,0,22031
GJ,02-05-2020,333,26,160,0,0,5342,1983,129,614,0,0,25801,1983,129,614,0,0,25801
GJ,03-05-2020,374,28,146,0,0,5944,2127,139,729,0,0,28969,2127,139,729,0,0,28969
GJ,04-05-2020,376,29,153,0,0,4588,2256,157,801,0,0,31073,2256,157,801,0,0,31073
GJ,05-05-2020,441,49,186,0,0,4984,2471,187,947,0,0,33531,2471,187,947,0,0,33531
GJ,06-05-2020,380,28,119,0,0,5559,2543,199,973,0,0,35703,2543,199,973,0,0,35703
GJ,07-05-2020,388,29,209,0,0,5362,2618,211,1096,0,0,36546,2618,211,1096,0,0,36546
GJ,08-05-2020,390,24,163,0,0,4833,2682,213,1136,0,0,36612,2682,213,1136,0,0,36612
GJ,09-05-2020,394,23,219,0,0,4264,2743,210,1195,0,0,35534,2743,210,1195,0,0,35534
GJ,10-05-2020,398,21,454,0,0,3843,2767,203,1503,0,0,33433,2767,203,1503,0,0,33433
GJ,11-05-2020,347,20,235,0,0,2977,2738,194,1585,0,0,31822,2738,194,1585,0,0,31822
GJ,12-05-2020,362,24,466,0,0,3066,2659,169,1865,0,0,29904,2659,169,1865,0,0,29904
GJ,13-05-2020,364,29,316,0,0,2761,2643,170,2062,0,0,27106,2643,170,2062,0,0,27106
GJ,14-05-2020,324,20,191,0,0,2411,2579,161,2044,0,0,24155,2579,161,2044,0,0,24155
GJ,15-05-2020,340,20,282,0,0,3151,2529,157,2163,0,0,22473,2529,157,2163,0,0,22473
GJ,16-05-2020,1057,19,273,0,0,10548,3192,153,2217,0,0,28757,3192,153,2217,0,0,28757
GJ,17-05-2020,391,34,191,0,0,5193,3185,166,1954,0,0,30107,3185,166,1954,0,0,30107
GJ,18-05-2020,366,35,305,0,0,5224,3204,181,2024,0,0,32354,3204,181,2024,0,0,32354
GJ,19-05-2020,395,25,239,0,0,5850,3237,182,1797,0,0,35138,3237,182,1797,0,0,35138
GJ,20-05-2020,398,30,176,0,0,6098,3271,183,1657,0,0,38475,3271,183,1657,0,0,38475
GJ,21-05-2020,371,24,269,0,0,5380,3318,187,1735,0,0,41444,3318,187,1735,0,0,41444
GJ,22-05-2020,363,29,392,0,0,6410,3341,196,1845,0,0,44703,3341,196,1845,0,0,44703
GJ,23-05-2020,396,27,289,0,0,5506,2680,204,1861,0,0,39661,2680,204,1861,0,0,39661
GJ,24-05-2020,394,29,243,0,0,4800,2683,199,1913,0,0,39268,2683,199,1913,0,0,39268
GJ,25-05-2020,405,30,224,0,0,3493,2722,194,1832,0,0,37537,2722,194,1832,0,0,37537
GJ,26-05-2020,361,27,501,0,0,2952,2688,196,2094,0,0,34639,2688,196,2094,0,0,34639
GJ,27-05-2020,376,23,410,0,0,4550,2666,189,2328,0,0,33091,2666,189,2328,0,0,33091
GJ,28-05-2020,367,22,454,0,0,4185,2662,187,2513,0,0,31896,2662,187,2513,0,0,31896
GJ,29-05-2020,372,20,608,0,0,3433,2671,178,2729,0,0,28919,2671,178,2729,0,0,28919
GJ,30-05-2020,412,27,621,0,0,4299,2687,178,3061,0,0,27712,2687,178,3061,0,0,27712
GJ,31-05-2020,438,31,689,0,0,6150,2731,180,3507,0,0,29062,2731,180,3507,0,0,29062
GJ,01-06-2020,423,25,861,0,0,4328,2749,175,4144,0,0,29897,2749,175,4144,0,0,29897
GJ,02-06-2020,415,29,1114,0,0,5352,2803,177,4757,0,0,32297,2803,177,4757,0,0,32297
GJ,03-06-2020,485,30,318,0,0,6288,2912,184,4665,0,0,34035,2912,184,4665,0,0,34035
GJ,04-06-2020,492,33,455,0,0,6023,3037,195,4666,0,0,35873,3037,195,4666,0,0,35873
